userId,movieId,rating,timestamp,title,genres
132,1196,2.0,1157922624,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
132,1206,3.5,1157922800,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
132,1210,2.0,1157921254,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
132,1219,4.0,1157922823,Psycho (1960),Crime|Horror
132,1221,3.0,1157920997,"Godfather: Part II, The (1974)",Crime|Drama
132,1246,3.5,1157921863,Dead Poets Society (1989),Drama
132,1258,4.0,1157919831,"Shining, The (1980)",Horror
132,1259,3.0,1157922770,Stand by Me (1986),Adventure|Drama
132,1270,3.5,1157921202,Back to the Future (1985),Adventure|Comedy|Sci-Fi
132,1307,3.5,1157922737,When Harry Met Sally... (1989),Comedy|Romance
132,1380,3.0,1157922879,Grease (1978),Comedy|Musical|Romance
132,1391,2.0,1157922851,Mars Attacks! (1996),Action|Comedy|Sci-Fi
132,1407,2.0,1157967944,Scream (1996),Comedy|Horror|Mystery|Thriller
132,1485,2.5,1157922857,Liar Liar (1997),Comedy
132,1517,3.0,1157922753,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
132,1527,3.5,1329983549,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
132,1682,3.5,1329983628,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
132,1704,3.0,1157921515,Good Will Hunting (1997),Drama|Romance
132,1721,3.0,1157921273,Titanic (1997),Drama|Romance
132,1732,2.5,1329983666,"Big Lebowski, The (1998)",Comedy|Crime
132,1777,2.0,1157968136,"Wedding Singer, The (1998)",Comedy|Romance
132,1784,2.5,1157921506,As Good as It Gets (1997),Comedy|Drama|Romance
132,1917,3.0,1157922785,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
132,1923,2.0,1157922732,There's Something About Mary (1998),Comedy|Romance
132,1968,4.0,1329984101,"Breakfast Club, The (1985)",Comedy|Drama
132,2011,3.5,1157922830,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
132,2012,3.0,1157919800,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
132,2078,3.0,1157968835,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
132,2081,2.0,1157922948,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
132,2174,4.0,1157921400,Beetlejuice (1988),Comedy|Fantasy
132,2291,4.0,1329983923,Edward Scissorhands (1990),Drama|Fantasy|Romance
132,2321,3.0,1157922956,Pleasantville (1998),Comedy|Drama|Fantasy
132,2324,4.0,1157921872,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
132,2329,4.0,1157920389,American History X (1998),Crime|Drama
132,2396,3.0,1157921317,Shakespeare in Love (1998),Comedy|Drama|Romance
132,2470,3.0,1157923115,Crocodile Dundee (1986),Adventure|Comedy
132,2571,4.5,1157920630,"Matrix, The (1999)",Action|Sci-Fi|Thriller
132,2572,4.0,1157923396,10 Things I Hate About You (1999),Comedy|Romance
132,2628,2.0,1157922681,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
132,2657,4.5,1329983916,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
132,2671,3.5,1157923091,Notting Hill (1999),Comedy|Romance
132,2683,3.5,1157921458,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
132,2699,1.5,1157919951,Arachnophobia (1990),Comedy|Horror
132,2706,2.0,1157922783,American Pie (1999),Comedy|Romance
132,2797,2.0,1159428826,Big (1988),Comedy|Drama|Fantasy|Romance
132,2858,4.5,1157922636,American Beauty (1999),Drama|Romance
132,2959,4.0,1329984076,Fight Club (1999),Action|Crime|Drama|Thriller
132,2987,3.0,1157921264,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
132,2997,4.0,1157921214,Being John Malkovich (1999),Comedy|Drama|Fantasy
132,3052,2.5,1174935197,Dogma (1999),Adventure|Comedy|Fantasy
132,3081,3.0,1157922292,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
132,3160,3.0,1157923222,Magnolia (1999),Drama
132,3481,4.0,1157921445,High Fidelity (2000),Comedy|Drama|Romance
132,3489,2.0,1157978877,Hook (1991),Adventure|Comedy|Fantasy
132,3717,2.0,1157968793,Gone in 60 Seconds (2000),Action|Crime
132,3751,3.0,1157922894,Chicken Run (2000),Animation|Children|Comedy
132,3793,3.5,1157921437,X-Men (2000),Action|Adventure|Sci-Fi
132,3897,3.5,1157922853,Almost Famous (2000),Drama
132,3948,2.0,1157923067,Meet the Parents (2000),Comedy
132,3949,4.0,1157920746,Requiem for a Dream (2000),Drama
132,3977,2.5,1157922922,Charlie's Angels (2000),Action|Comedy
132,3996,4.0,1157921278,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
132,4018,3.0,1157978825,What Women Want (2000),Comedy|Romance
132,4027,1.5,1157921363,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
132,4034,2.0,1157921729,Traffic (2000),Crime|Drama|Thriller
132,4226,4.0,1157920977,Memento (2000),Mystery|Thriller
132,4239,2.5,1157920854,Blow (2001),Crime|Drama
132,4246,4.5,1157923351,Bridget Jones's Diary (2001),Comedy|Drama|Romance
132,4306,3.5,1157921397,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
132,4308,4.0,1329984011,Moulin Rouge (2001),Drama|Musical|Romance
132,4447,2.5,1157978930,Legally Blonde (2001),Comedy|Romance
132,4720,3.5,1157924155,"Others, The (2001)",Drama|Horror|Mystery|Thriller
132,4848,4.5,1157923637,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
132,4878,3.5,1157920657,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
132,4886,3.0,1157922876,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
132,4896,3.0,1157921367,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
132,4963,3.0,1157921240,Ocean's Eleven (2001),Crime|Thriller
132,4973,4.0,1329984107,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
132,4993,4.5,1157920555,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
132,4995,3.0,1157921525,"Beautiful Mind, A (2001)",Drama|Romance
132,5218,3.5,1157978809,Ice Age (2002),Adventure|Animation|Children|Comedy
132,5299,3.0,1157923601,My Big Fat Greek Wedding (2002),Comedy|Romance
132,5349,3.0,1157921227,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
132,5481,3.0,1157979384,Austin Powers in Goldmember (2002),Comedy
132,5502,2.0,1157968868,Signs (2002),Horror|Sci-Fi|Thriller
132,5618,3.5,1157920690,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
132,5669,3.0,1157921475,Bowling for Columbine (2002),Documentary
132,5816,3.0,1157921268,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
132,5952,3.0,1157920621,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
132,5956,1.5,1157979888,Gangs of New York (2002),Crime|Drama
132,6333,3.0,1157923216,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
132,6365,3.5,1157921282,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
132,6377,3.0,1157923069,Finding Nemo (2003),Adventure|Animation|Children|Comedy
132,6539,3.0,1157920895,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
132,6711,4.0,1157923468,Lost in Translation (2003),Comedy|Drama|Romance
132,6863,4.0,1174935132,School of Rock (2003),Comedy|Musical
132,6874,4.5,1157922367,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
132,6934,3.0,1157979112,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
132,6942,4.5,1157979979,Love Actually (2003),Comedy|Drama|Romance
132,7147,3.5,1157921374,Big Fish (2003),Drama|Fantasy|Romance
132,7153,4.0,1157919901,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
132,7361,4.0,1157920648,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
132,7438,4.5,1157921205,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
132,8360,3.0,1157968847,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
132,8368,3.0,1157921298,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
132,8874,3.5,1329983684,Shaun of the Dead (2004),Comedy|Horror
132,8961,3.0,1157920903,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
132,30793,3.5,1329984085,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
132,32587,4.0,1157921320,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
132,33679,2.5,1161800140,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
132,33794,3.0,1157920542,Batman Begins (2005),Action|Crime|IMAX
132,44191,3.0,1329983574,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
132,45499,3.0,1157921423,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
132,45722,3.0,1157920047,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
132,46578,4.0,1329983919,Little Miss Sunshine (2006),Adventure|Comedy|Drama
132,48394,3.0,1329983538,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
132,48516,3.0,1329983583,"Departed, The (2006)",Crime|Drama|Thriller
132,48780,3.5,1329983602,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
132,50872,3.5,1329983821,Ratatouille (2007),Animation|Children|Drama
132,56367,3.0,1329983441,Juno (2007),Comedy|Drama|Romance
132,58559,3.5,1329983669,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
132,60069,0.5,1329983716,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
132,63082,3.5,1329983505,Slumdog Millionaire (2008),Crime|Drama|Romance
132,68157,3.5,1329983509,Inglourious Basterds (2009),Action|Drama|War
132,68954,3.5,1329983748,Up (2009),Adventure|Animation|Children|Drama
132,79132,3.0,1329983560,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
133,32,4.0,843491488,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
133,47,4.0,843491396,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
133,50,3.0,843491446,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
133,110,3.0,843491209,Braveheart (1995),Action|Drama|War
133,150,3.0,843490780,Apollo 13 (1995),Adventure|Drama|IMAX
133,153,1.0,843490845,Batman Forever (1995),Action|Adventure|Comedy|Crime
133,185,2.0,843491209,"Net, The (1995)",Action|Crime|Thriller
133,223,3.0,843491446,Clerks (1994),Comedy
133,253,2.0,843491249,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
133,288,2.0,843491249,Natural Born Killers (1994),Action|Crime|Thriller
133,296,3.0,843490780,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
133,300,3.0,843491793,Quiz Show (1994),Drama
133,318,4.0,843490980,"Shawshank Redemption, The (1994)",Crime|Drama
133,349,2.0,843490845,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
133,356,4.0,843490980,Forrest Gump (1994),Comedy|Drama|Romance|War
133,367,3.0,843491396,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
133,377,3.0,843491793,Speed (1994),Action|Romance|Thriller
133,380,3.0,843490781,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
133,454,3.0,843491396,"Firm, The (1993)",Drama|Thriller
133,457,4.0,843490862,"Fugitive, The (1993)",Thriller
133,474,3.0,843491514,In the Line of Fire (1993),Action|Thriller
133,480,3.0,843491209,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
133,527,4.0,843491514,Schindler's List (1993),Drama|War
133,539,3.0,843491579,Sleepless in Seattle (1993),Comedy|Drama|Romance
133,555,3.0,843491488,True Romance (1993),Crime|Thriller
133,588,3.0,843490845,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
133,589,3.0,843491249,Terminator 2: Judgment Day (1991),Action|Sci-Fi
133,590,2.0,843490780,Dances with Wolves (1990),Adventure|Drama|Western
133,592,3.0,843490780,Batman (1989),Action|Crime|Thriller
133,593,3.0,843490862,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
133,780,3.0,843491793,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
133,1036,3.0,843491446,Die Hard (1988),Action|Crime|Thriller
134,1,3.0,832841103,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
134,47,4.0,832841168,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
134,48,3.0,832841524,Pocahontas (1995),Animation|Children|Drama|Musical|Romance
134,110,5.0,832841168,Braveheart (1995),Action|Drama|War
134,153,4.0,832841003,Batman Forever (1995),Action|Adventure|Comedy|Crime
134,160,3.0,832841215,Congo (1995),Action|Adventure|Mystery|Sci-Fi
134,161,4.0,832841103,Crimson Tide (1995),Drama|Thriller|War
134,163,3.0,832841704,Desperado (1995),Action|Romance|Western
134,173,3.0,832841267,Judge Dredd (1995),Action|Crime|Sci-Fi
134,208,4.0,832841137,Waterworld (1995),Action|Adventure|Sci-Fi
134,231,3.0,832841046,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
134,253,4.0,832841137,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
134,288,4.0,832841168,Natural Born Killers (1994),Action|Crime|Thriller
134,296,4.0,832840929,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
134,316,4.0,832841046,Stargate (1994),Action|Adventure|Sci-Fi
134,344,3.0,832841003,Ace Ventura: Pet Detective (1994),Comedy
134,349,4.0,832841003,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
134,364,3.0,832841586,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
134,367,3.0,832841687,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
134,380,2.0,832840929,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
134,434,3.0,832841103,Cliffhanger (1993),Action|Adventure|Thriller
134,442,4.0,832841791,Demolition Man (1993),Action|Adventure|Sci-Fi
134,454,4.0,832841586,"Firm, The (1993)",Drama|Thriller
134,509,4.0,832841747,"Piano, The (1993)",Drama|Romance
134,553,4.0,832841400,Tombstone (1993),Action|Drama|Western
134,588,3.0,832841003,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
134,590,5.0,832840928,Dances with Wolves (1990),Adventure|Drama|Western
134,592,3.0,832840928,Batman (1989),Action|Crime|Thriller
134,593,5.0,832841244,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
134,595,5.0,832841046,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
135,1,4.0,1009691859,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
135,2,3.0,1009692764,Jumanji (1995),Adventure|Children|Fantasy
135,21,3.0,1009691915,Get Shorty (1995),Comedy|Crime|Thriller
135,32,5.0,1009691695,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
135,47,5.0,1009691144,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
135,110,4.0,1009692826,Braveheart (1995),Action|Drama|War
135,141,4.0,1009692048,"Birdcage, The (1996)",Comedy
135,153,1.0,1009692987,Batman Forever (1995),Action|Adventure|Comedy|Crime
135,161,5.0,1009691186,Crimson Tide (1995),Drama|Thriller|War
135,165,1.0,1009691403,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
135,223,5.0,1009691897,Clerks (1994),Comedy
135,231,2.0,1009691066,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
135,260,4.0,1009693267,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
135,288,3.0,1009691292,Natural Born Killers (1994),Action|Crime|Thriller
135,292,4.0,1009692890,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
135,293,4.0,1009691164,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
135,296,4.0,1009693583,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
135,300,4.0,1009693815,Quiz Show (1994),Drama
135,318,5.0,1009693583,"Shawshank Redemption, The (1994)",Crime|Drama
135,329,2.0,1009691746,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
135,349,2.0,1009691292,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
135,367,4.0,1009692764,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
135,377,4.0,1009691186,Speed (1994),Action|Romance|Thriller
135,380,3.0,1009692038,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
135,410,4.0,1009692210,Addams Family Values (1993),Children|Comedy|Fantasy
135,420,3.0,1009692393,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
135,457,4.0,1009691164,"Fugitive, The (1993)",Thriller
135,466,3.0,1009692159,Hot Shots! Part Deux (1993),Action|Comedy|War
135,480,5.0,1009692855,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
135,485,5.0,1009692293,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
135,520,3.0,1009692237,Robin Hood: Men in Tights (1993),Comedy
135,527,5.0,1009690817,Schindler's List (1993),Drama|War
135,551,4.0,1009694763,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
135,587,4.0,1009691307,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
135,589,4.0,1009691144,Terminator 2: Judgment Day (1991),Action|Sci-Fi
135,592,5.0,1009693068,Batman (1989),Action|Crime|Thriller
135,593,5.0,1009691122,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
135,608,4.0,1009691122,Fargo (1996),Comedy|Crime|Drama|Thriller
135,648,4.0,1009692865,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
135,673,2.0,1009692359,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
135,780,3.0,1009691746,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
135,788,4.0,1009692784,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
135,858,4.0,1009694067,"Godfather, The (1972)",Crime|Drama
135,912,4.0,1009694264,Casablanca (1942),Drama|Romance
135,919,5.0,1009693267,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
135,1036,5.0,1009693055,Die Hard (1988),Action|Crime|Thriller
135,1073,5.0,1009693290,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
135,1097,4.0,1009690752,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
135,1136,5.0,1009694275,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
135,1196,4.0,1009693055,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
135,1197,5.0,1009693055,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
135,1198,4.0,1009690737,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
135,1199,5.0,1009694796,Brazil (1985),Fantasy|Sci-Fi
135,1200,5.0,1009691562,Aliens (1986),Action|Adventure|Horror|Sci-Fi
135,1203,5.0,1009694318,12 Angry Men (1957),Drama
135,1206,5.0,1009694121,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
135,1210,4.0,1009693068,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
135,1213,4.0,1009693602,Goodfellas (1990),Crime|Drama
135,1214,4.0,1009694067,Alien (1979),Horror|Sci-Fi
135,1215,5.0,1009691695,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
135,1220,4.0,1009693108,"Blues Brothers, The (1980)",Action|Comedy|Musical
135,1225,3.0,1009694318,Amadeus (1984),Drama
135,1230,4.0,1009690802,Annie Hall (1977),Comedy|Romance
135,1240,5.0,1009691562,"Terminator, The (1984)",Action|Sci-Fi|Thriller
135,1259,5.0,1009693280,Stand by Me (1986),Adventure|Drama
135,1265,5.0,1009691846,Groundhog Day (1993),Comedy|Fantasy|Romance
135,1291,4.0,1009693055,Indiana Jones and the Last Crusade (1989),Action|Adventure
135,1356,2.0,1009691726,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
135,1370,2.0,1009691292,Die Hard 2 (1990),Action|Adventure|Thriller
135,1374,4.0,1009693087,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
135,1377,2.0,1009692098,Batman Returns (1992),Action|Crime
135,1387,5.0,1009690990,Jaws (1975),Action|Horror
135,1391,3.0,1009691778,Mars Attacks! (1996),Action|Comedy|Sci-Fi
135,1393,3.0,1009693826,Jerry Maguire (1996),Drama|Romance
135,1407,4.0,1009691207,Scream (1996),Comedy|Horror|Mystery|Thriller
135,1517,5.0,1009690931,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
135,1544,1.0,1009691445,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
135,1552,2.0,1009691378,Con Air (1997),Action|Adventure|Thriller
135,1573,4.0,1009690990,Face/Off (1997),Action|Crime|Drama|Thriller
135,1580,4.0,1009691695,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
135,1584,3.0,1009691695,Contact (1997),Drama|Sci-Fi
135,1610,3.0,1009691144,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
135,1625,3.0,1009691207,"Game, The (1997)",Drama|Mystery|Thriller
135,1639,4.0,1009693612,Chasing Amy (1997),Comedy|Drama|Romance
135,1653,5.0,1009691186,Gattaca (1997),Drama|Sci-Fi|Thriller
135,1676,3.0,1009691761,Starship Troopers (1997),Action|Sci-Fi
135,1682,4.0,1009691026,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
135,1721,2.0,1009690782,Titanic (1997),Drama|Romance
135,1732,4.0,1009691207,"Big Lebowski, The (1998)",Comedy|Crime
135,1917,1.0,1009691761,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
135,1923,5.0,1009691873,There's Something About Mary (1998),Comedy|Romance
135,1954,4.0,1009694067,Rocky (1976),Drama
135,1968,4.0,1009693921,"Breakfast Club, The (1985)",Comedy|Drama
135,2000,5.0,1009693087,Lethal Weapon (1987),Action|Comedy|Crime|Drama
135,2028,4.0,1009692826,Saving Private Ryan (1998),Action|Drama|War
135,2115,4.0,1009693108,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
135,2167,4.0,1009692840,Blade (1998),Action|Horror|Thriller
135,2302,4.0,1009691925,My Cousin Vinny (1992),Comedy
135,2321,2.0,1009694854,Pleasantville (1998),Comedy|Drama|Fantasy
135,2324,4.0,1009693631,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
135,2353,3.0,1009691236,Enemy of the State (1998),Action|Thriller
135,2395,3.0,1009691859,Rushmore (1998),Comedy|Drama
135,2406,4.0,1009693317,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
135,2470,3.0,1009693377,Crocodile Dundee (1986),Adventure|Comedy
135,2502,4.0,1009692001,Office Space (1999),Comedy|Crime
135,2571,5.0,1009691144,"Matrix, The (1999)",Action|Sci-Fi|Thriller
135,2599,3.0,1009691873,Election (1999),Comedy
135,2628,2.0,1009691726,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
135,2683,4.0,1009692098,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
135,2692,4.0,1009692826,Run Lola Run (Lola rennt) (1998),Action|Crime
135,2700,5.0,1009691915,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
135,2706,4.0,1009692024,American Pie (1999),Comedy|Romance
135,2762,3.0,1009691122,"Sixth Sense, The (1999)",Drama|Horror|Mystery
135,2791,5.0,1009694539,Airplane! (1980),Comedy
135,2804,5.0,1009693910,"Christmas Story, A (1983)",Children|Comedy
135,2858,4.0,1009691833,American Beauty (1999),Drama|Romance
135,2916,4.0,1009691186,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
135,2959,5.0,1009693602,Fight Club (1999),Action|Crime|Drama|Thriller
135,2985,4.0,1009693129,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
135,2987,5.0,1009693305,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
135,2997,4.0,1009691846,Being John Malkovich (1999),Comedy|Drama|Fantasy
135,3052,5.0,1009692038,Dogma (1999),Adventure|Comedy|Fantasy
135,3175,4.0,1009691704,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
135,3253,5.0,1009691897,Wayne's World (1992),Comedy
135,3481,3.0,1009692509,High Fidelity (2000),Comedy|Drama|Romance
135,3489,3.0,1009692784,Hook (1991),Adventure|Comedy|Fantasy
135,3527,4.0,1009691588,Predator (1987),Action|Sci-Fi|Thriller
135,3578,2.0,1009692532,Gladiator (2000),Action|Adventure|Drama
135,3623,2.0,1009690737,Mission: Impossible II (2000),Action|Adventure|Thriller
135,3793,4.0,1009692582,X-Men (2000),Action|Adventure|Sci-Fi
135,3911,4.0,1009692491,Best in Show (2000),Comedy
135,3948,4.0,1009692632,Meet the Parents (2000),Comedy
135,3994,5.0,1009692652,Unbreakable (2000),Drama|Sci-Fi
135,3996,5.0,1009693267,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
135,4022,4.0,1009692532,Cast Away (2000),Drama
135,4027,3.0,1009692509,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
135,4226,5.0,1009692470,Memento (2000),Mystery|Thriller
135,4306,4.0,1009692519,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
135,4776,5.0,1009692582,Training Day (2001),Crime|Drama|Thriller
135,4896,4.0,1009692556,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
135,4993,5.0,1009692470,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
136,10,5.0,832449222,GoldenEye (1995),Action|Adventure|Thriller
136,16,5.0,832449614,Casino (1995),Crime|Drama
136,19,3.0,832449345,Ace Ventura: When Nature Calls (1995),Comedy
136,34,2.0,832449299,Babe (1995),Children|Drama
136,47,5.0,832449299,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
136,62,5.0,832449522,Mr. Holland's Opus (1995),Drama
136,95,4.0,832449391,Broken Arrow (1996),Action|Adventure|Thriller
136,110,5.0,832449274,Braveheart (1995),Action|Drama|War
136,145,3.0,832449655,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
136,150,2.0,832449136,Apollo 13 (1995),Adventure|Drama|IMAX
136,153,3.0,832449165,Batman Forever (1995),Action|Adventure|Comedy|Crime
136,158,3.0,832449475,Casper (1995),Adventure|Children
136,160,3.0,832449345,Congo (1995),Action|Adventure|Mystery|Sci-Fi
136,161,4.0,832449222,Crimson Tide (1995),Drama|Thriller|War
136,163,1.0,832449637,Desperado (1995),Action|Romance|Western
136,165,5.0,832449163,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
136,168,4.0,832449475,First Knight (1995),Action|Drama|Romance
